qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qcovs,organism
sp|P18417|STSY_CATRO,WIE96235.1,54.885,348,137,8,3,348,2,331,1.3e-125,372.0,70.69,Mitragyna speciosa
sp|P18417|STSY_CATRO,KAL3524956.1,58.0,300,117,4,39,337,32,323,2.3200000000000002e-125,371.0,76.33,Cinchona calisaya
sp|P18417|STSY_CATRO,ABZ79473.1,54.885,348,137,8,3,348,2,331,3.33e-124,369.0,70.11,Mitragyna speciosa
sp|P18417|STSY_CATRO,XKQ11353.1,57.333,300,119,4,39,337,32,323,1.3900000000000001e-123,367.0,75.67,Cinchona pubescens
sp|P18417|STSY_CATRO,ADK91432.1,54.31,348,139,8,3,348,2,331,2.01e-122,364.0,69.83,Mitragyna speciosa
sp|P18417|STSY_CATRO,6S5J_A,56.667,300,121,4,39,337,10,301,8.84e-121,359.0,75.0,Ophiorrhiza pumila
sp|P18417|STSY_CATRO,BAB47180.1,56.667,300,121,4,39,337,32,323,1.24e-120,359.0,75.0,Ophiorrhiza pumila
sp|P18417|STSY_CATRO,ACF21007.1,56.667,300,121,4,39,337,32,323,4.8e-120,358.0,74.33,Ophiorrhiza japonica
sp|P18417|STSY_CATRO,KAL3509714.1,55.96,302,121,6,40,337,26,319,1.8e-117,351.0,74.17,Cinchona calisaya
sp|P18417|STSY_CATRO,USZ80136.1,54.369,309,128,6,32,337,29,327,2.43e-117,351.0,72.82,Uncaria rhynchophylla
sp|P18417|STSY_CATRO,YDH27071.1,53.548,310,132,5,39,348,33,330,1.43e-115,346.0,71.94,Pogonopus speciosus
sp|P18417|STSY_CATRO,AFB70990.1,59.615,260,96,4,65,322,1,253,1.59e-106,320.0,75.0,Mitragyna speciosa
sp|P18417|STSY_CATRO,KAL3512344.1,42.368,321,173,3,9,329,5,313,1.17e-84,266.0,59.5,Cinchona calisaya
sp|P18417|STSY_CATRO,AEL97643.1,79.874,159,28,2,194,352,1,155,1.51e-84,260.0,88.05,Amsonia tabernaemontana
sp|P18417|STSY_CATRO,KAM7471197.1,44.136,324,168,6,9,330,5,317,6.39e-84,265.0,60.19,Lonicera macranthoides
sp|P18417|STSY_CATRO,KAM7502580.1,40.533,338,182,6,7,342,2,322,1.8e-83,263.0,58.88,Lonicera macranthoides
sp|P18417|STSY_CATRO,KAM7479766.1,40.237,338,183,6,7,342,2,322,3.68e-83,263.0,59.17,Lonicera macranthoides
sp|P18417|STSY_CATRO,KAM7497213.1,41.104,326,173,6,7,330,2,310,6.88e-83,262.0,61.35,Lonicera macranthoides
sp|P18417|STSY_CATRO,KAM7497216.1,40.237,338,183,6,7,342,2,322,1.2199999999999999e-82,261.0,58.28,Lonicera macranthoides
sp|P18417|STSY_CATRO,KAM7479768.1,41.667,324,175,5,7,330,2,311,1.62e-82,261.0,60.8,Lonicera macranthoides
sp|P18417|STSY_CATRO,KAM7502579.1,40.798,326,174,6,7,330,2,310,2.4499999999999998e-82,261.0,61.04,Lonicera macranthoides
sp|P18417|STSY_CATRO,XP_010663511.1,42.633,319,177,3,22,339,17,330,1.06e-81,259.0,59.25,Vitis vinifera
sp|P18417|STSY_CATRO,XP_050238081.1,41.304,322,184,3,11,329,19,338,3.56e-81,259.0,59.63,Mercurialis annua
sp|P18417|STSY_CATRO,KAM7471196.1,42.9,331,177,7,1,330,1,320,4.32e-81,258.0,60.42,Lonicera macranthoides
sp|P18417|STSY_CATRO,KAJ4713290.1,43.522,301,160,4,40,337,26,319,1.57e-80,256.0,61.79,Melia azedarach
sp|P18417|STSY_CATRO,KAM7478334.1,41.59,327,173,7,5,330,8,317,2.13e-80,256.0,60.55,Lonicera macranthoides
sp|P18417|STSY_CATRO,KAM7479765.1,41.745,321,171,4,10,330,16,320,2.2e-80,256.0,58.26,Lonicera macranthoides
sp|P18417|STSY_CATRO,XP_059639506.1,39.583,336,190,5,11,337,1,332,3.43e-80,256.0,59.52,Cornus florida
sp|P18417|STSY_CATRO,XP_027088110.1,39.755,327,187,3,10,336,8,324,5.38e-80,256.0,60.24,Coffea arabica
sp|P18417|STSY_CATRO,XP_071920386.1,39.755,327,187,3,10,336,8,324,6.13e-80,255.0,60.24,Coffea arabica
sp|P18417|STSY_CATRO,KAK2997344.1,40.356,337,184,6,1,336,1,321,8.04e-80,254.0,60.24,Escallonia herrerae
sp|P18417|STSY_CATRO,XP_027183854.1,39.45,327,188,3,10,336,4,320,1.2500000000000001e-79,254.0,60.24,Coffea eugenioides
sp|P18417|STSY_CATRO,XP_038688092.1,42.073,328,181,4,12,337,26,346,1.31e-79,254.0,59.45,Tripterygium wilfordii
sp|P18417|STSY_CATRO,KAL3512343.1,42.561,289,161,3,43,330,30,314,1.4700000000000002e-79,254.0,63.67,Cinchona calisaya
sp|U5HKE8|C71DZ_CATRO,XDF89438.1,61.493,509,190,3,1,509,1,503,0.0,653.0,76.42,Tabernaemontana litoralis
sp|U5HKE8|C71DZ_CATRO,XUJ55404.1,60.588,510,194,4,1,509,1,504,0.0,644.0,76.47,Tabernaemontana elegans
sp|U5HKE8|C71DZ_CATRO,XP_027061897.1,59.562,502,195,4,10,508,9,505,0.0,631.0,76.69,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,A0A2Z5P2H9.1,59.332,509,202,2,1,509,1,504,0.0,629.0,74.85,Tabernanthe iboga
sp|U5HKE8|C71DZ_CATRO,XP_071906309.1,59.245,503,196,5,10,508,9,506,0.0,629.0,76.74,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,XP_027127449.2,57.812,512,208,5,1,509,1,507,0.0,628.0,77.34,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,XP_027183678.1,57.812,512,208,5,1,509,1,507,0.0,627.0,77.34,Coffea eugenioides
sp|U5HKE8|C71DZ_CATRO,XP_027063416.2,57.534,511,209,5,1,508,1,506,0.0,627.0,77.5,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,XP_027185027.1,59.363,502,196,4,10,508,9,505,0.0,627.0,76.49,Coffea eugenioides
sp|U5HKE8|C71DZ_CATRO,XP_027183679.1,57.617,512,209,5,1,509,1,507,0.0,626.0,77.15,Coffea eugenioides
sp|U5HKE8|C71DZ_CATRO,KAL3509419.1,59.486,506,197,5,7,509,6,506,0.0,619.0,76.48,Cinchona calisaya
sp|U5HKE8|C71DZ_CATRO,XP_031278227.1,58.121,511,203,5,1,506,528,1032,0.0,612.0,75.34,Pistacia vera
sp|U5HKE8|C71DZ_CATRO,XP_031278227.1,56.639,482,204,3,31,512,36,512,0.0,573.0,73.86,Pistacia vera
sp|U5HKE8|C71DZ_CATRO,XP_027115698.1,58.366,514,208,4,1,512,1,510,0.0,608.0,78.21,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,XP_027183307.1,57.692,494,202,3,17,508,16,504,0.0,607.0,76.52,Coffea eugenioides
sp|U5HKE8|C71DZ_CATRO,KAL3503596.1,57.769,502,204,4,10,509,9,504,0.0,604.0,75.9,Cinchona calisaya
sp|U5HKE8|C71DZ_CATRO,XP_027170055.1,57.49,494,203,3,17,508,16,504,0.0,604.0,76.92,Coffea eugenioides
sp|U5HKE8|C71DZ_CATRO,XP_027185714.1,57.49,494,203,3,17,508,16,504,0.0,603.0,76.92,Coffea eugenioides
sp|U5HKE8|C71DZ_CATRO,XP_027166633.1,57.393,514,213,4,1,512,1,510,0.0,603.0,77.43,Coffea eugenioides
sp|U5HKE8|C71DZ_CATRO,XP_027120747.1,57.393,514,213,4,1,512,1,510,0.0,603.0,77.63,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,CDP10868.1,57.393,514,213,4,1,512,1,510,0.0,603.0,77.24,Coffea canephora
sp|U5HKE8|C71DZ_CATRO,KAL3503594.1,57.916,499,202,4,10,506,9,501,0.0,602.0,75.95,Cinchona calisaya
sp|U5HKE8|C71DZ_CATRO,CAK9155047.1,57.312,506,207,6,7,509,10,509,0.0,601.0,75.49,Ilex paraguariensis
sp|U5HKE8|C71DZ_CATRO,KAI8010944.1,58.052,503,202,5,9,508,29,525,0.0,601.0,74.35,Camellia lanceoleosa
sp|U5HKE8|C71DZ_CATRO,XP_027084371.1,57.287,494,204,3,17,508,16,504,0.0,601.0,76.52,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,XP_027063807.1,57.085,494,205,3,17,508,16,504,0.0,600.0,76.72,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,XP_027061101.1,57.085,494,205,3,17,508,16,504,0.0,598.0,76.32,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,KAL7217797.1,58.25,503,201,5,9,508,12,508,0.0,598.0,73.76,Camellia fascicularis
sp|U5HKE8|C71DZ_CATRO,CDP17724.1,57.085,494,205,3,17,508,16,504,0.0,597.0,76.32,Coffea canephora
sp|U5HKE8|C71DZ_CATRO,CAL5392569.1,57.654,503,204,5,9,508,29,525,0.0,597.0,73.96,Camellia sinensis
sp|U5HKE8|C71DZ_CATRO,GMP52207.1,57.455,503,205,5,9,508,29,525,0.0,595.0,73.76,Camellia sinensis var. sinensis
sp|U5HKE8|C71DZ_CATRO,XP_071904372.1,55.378,502,215,4,10,508,9,504,0.0,594.0,75.9,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,THG16343.1,57.256,503,206,5,9,508,29,525,0.0,594.0,73.76,Camellia sinensis var. sinensis
sp|U5HKE8|C71DZ_CATRO,XOK36673.1,58.468,496,199,3,17,509,16,507,0.0,593.0,76.21,Tabernaemontana elegans
sp|U5HKE8|C71DZ_CATRO,XP_027061898.1,55.466,494,214,4,17,508,35,524,0.0,593.0,76.72,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,XP_027062512.1,55.668,494,213,4,17,508,35,524,0.0,593.0,76.32,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,CAK9155048.1,58.557,485,195,4,25,509,41,519,0.0,592.0,75.46,Ilex paraguariensis
sp|U5HKE8|C71DZ_CATRO,XP_028065313.2,56.859,503,208,5,9,508,29,525,0.0,592.0,73.76,Camellia sinensis
sp|U5HKE8|C71DZ_CATRO,XP_027170054.1,56.224,482,207,3,27,508,28,505,0.0,591.0,77.39,Coffea eugenioides
sp|U5HKE8|C71DZ_CATRO,XP_027127107.1,56.707,492,206,3,17,508,16,500,0.0,590.0,74.8,Coffea arabica
sp|U5HKE8|C71DZ_CATRO,KAL4618706.1,57.317,492,204,4,18,509,20,505,0.0,590.0,75.81,Castanea dentata
sp|I1TEM1|T3O_CATRO,YCQ69669.1,69.565,506,144,5,1,502,3,502,0.0,708.0,83.6,Vinca minor
sp|I1TEM1|T3O_CATRO,XP_027067856.1,55.556,495,210,6,16,505,14,503,0.0,565.0,73.74,Coffea arabica
sp|I1TEM1|T3O_CATRO,XDF89439.1,56.184,477,202,4,31,505,31,502,0.0,564.0,75.05,Tabernaemontana litoralis
sp|I1TEM1|T3O_CATRO,KAL3529971.1,56.875,480,197,6,31,505,33,507,0.0,562.0,74.17,Cinchona calisaya
sp|I1TEM1|T3O_CATRO,XP_027170794.1,55.556,495,210,6,16,505,14,503,0.0,562.0,73.33,Coffea eugenioides
sp|I1TEM1|T3O_CATRO,KAL2525457.1,56.9,471,196,3,37,505,39,504,0.0,561.0,74.31,Abeliophyllum distichum
sp|I1TEM1|T3O_CATRO,KAK4435786.1,56.144,472,199,4,37,505,37,503,0.0,561.0,75.85,Sesamum alatum
sp|I1TEM1|T3O_CATRO,XLZ13771.1,56.184,477,202,4,31,505,31,502,0.0,561.0,74.84,Tabernaemontana elegans
sp|I1TEM1|T3O_CATRO,CAA3006604.1,56.723,476,199,3,32,505,33,503,0.0,560.0,74.58,Olea europaea subsp. europaea
sp|I1TEM1|T3O_CATRO,KAL2525483.1,53.15,508,226,5,1,505,6,504,0.0,560.0,72.44,Abeliophyllum distichum
sp|I1TEM1|T3O_CATRO,KAK4435787.1,55.626,471,202,3,37,505,37,502,0.0,560.0,76.22,Sesamum alatum
sp|I1TEM1|T3O_CATRO,KAL2548329.1,52.86,507,229,5,1,505,6,504,0.0,559.0,72.58,Forsythia ovata
sp|I1TEM1|T3O_CATRO,KAK4573502.1,55.967,486,205,5,25,506,24,504,0.0,558.0,74.07,Quercus rubra
sp|I1TEM1|T3O_CATRO,KAL2548214.1,52.86,507,229,5,1,505,6,504,0.0,558.0,71.99,Forsythia ovata
sp|I1TEM1|T3O_CATRO,KAL2548306.1,53.057,507,228,5,1,505,6,504,0.0,558.0,72.39,Forsythia ovata
sp|I1TEM1|T3O_CATRO,XP_022856084.1,56.513,476,200,3,32,505,33,503,0.0,558.0,74.37,Olea europaea var. sylvestris
sp|I1TEM1|T3O_CATRO,KAK7855284.1,55.556,486,207,5,25,506,89,569,0.0,557.0,73.87,Quercus suber
sp|I1TEM1|T3O_CATRO,KAK7855284.1,47.368,76,40,0,33,108,9,84,8.09e-08,64.3,59.21,Quercus suber
sp|I1TEM1|T3O_CATRO,XP_023905960.2,55.556,486,207,5,25,506,24,504,0.0,557.0,73.87,Quercus suber
sp|I1TEM1|T3O_CATRO,CAA2986827.1,56.303,476,201,3,32,505,33,503,0.0,556.0,73.95,Olea europaea subsp. europaea
sp|I1TEM1|T3O_CATRO,KAI3468318.1,55.957,470,195,4,38,505,38,497,0.0,556.0,75.32,Paulownia fortunei
sp|I1TEM1|T3O_CATRO,KAK9993082.1,55.372,484,207,5,27,506,39,517,0.0,555.0,74.17,Lithocarpus litseifolius
sp|I1TEM1|T3O_CATRO,XP_030933655.1,54.938,486,210,5,25,506,24,504,0.0,554.0,73.87,Quercus lobata
sp|I1TEM1|T3O_CATRO,XP_062160324.1,55.975,477,199,5,33,506,29,497,0.0,554.0,73.79,Alnus glutinosa
sp|I1TEM1|T3O_CATRO,KAL2517591.1,54.237,472,209,3,37,506,37,503,0.0,553.0,75.85,Abeliophyllum distichum
sp|I1TEM1|T3O_CATRO,XP_027182740.1,54.762,504,217,6,8,505,4,502,0.0,553.0,72.82,Coffea eugenioides
sp|I1TEM1|T3O_CATRO,XP_027080461.1,54.96,504,216,6,8,505,4,502,0.0,552.0,72.62,Coffea arabica
sp|I1TEM1|T3O_CATRO,CAA2966524.1,52.652,509,229,6,1,505,1,501,0.0,551.0,72.3,Olea europaea subsp. europaea
sp|I1TEM1|T3O_CATRO,KAH7849083.1,55.021,478,207,4,30,505,18,489,0.0,551.0,74.27,Vaccinium darrowii
sp|I1TEM1|T3O_CATRO,KAL2548246.1,56.051,471,200,3,37,505,39,504,0.0,551.0,73.46,Forsythia ovata
sp|I1TEM1|T3O_CATRO,KAL2517573.1,54.025,472,210,3,37,506,37,503,0.0,551.0,75.64,Abeliophyllum distichum
sp|I1TEM1|T3O_CATRO,KAM3731377.1,55.533,488,204,7,25,506,24,504,0.0,551.0,73.36,Castanea mollissima
sp|I1TEM1|T3O_CATRO,XP_027182738.1,54.563,504,218,6,8,505,4,502,0.0,551.0,72.62,Coffea eugenioides
sp|I1TEM1|T3O_CATRO,KAI3468346.1,55.202,471,199,4,37,505,37,497,0.0,550.0,74.95,Paulownia fortunei
sp|I1TEM1|T3O_CATRO,XP_071925432.1,55.138,506,210,7,12,505,6,506,0.0,550.0,72.33,Coffea arabica
sp|I1TEM1|T3O_CATRO,XP_027070717.2,54.234,496,214,8,16,503,11,501,0.0,550.0,73.39,Coffea arabica
sp|I1TEM1|T3O_CATRO,XP_022863012.1,52.652,509,229,6,1,505,1,501,0.0,549.0,71.91,Olea europaea var. sylvestris
sp|I1TEM1|T3O_CATRO,KAI3468347.1,52.684,503,223,5,8,505,17,509,0.0,549.0,72.76,Paulownia fortunei
sp|I1TEM1|T3O_CATRO,XP_050252286.1,54.938,486,210,5,25,506,24,504,0.0,549.0,73.66,Quercus robur
sp|I1TEM1|T3O_CATRO,KAK2968207.1,54.274,503,218,6,8,506,22,516,0.0,548.0,70.78,Escallonia rubra
sp|I1TEM1|T3O_CATRO,KAK2977178.1,56.813,477,197,5,32,504,43,514,0.0,548.0,72.54,Escallonia rubra
sp|I1TEM1|T3O_CATRO,KAK3033177.1,54.762,504,214,7,8,505,6,501,0.0,548.0,70.83,Escallonia herrerae
sp|I1TEM1|T3O_CATRO,BAN58140.1,55.649,478,203,5,31,505,26,497,0.0,548.0,72.38,Hyoscyamus albus
sp|A0A161CAI1|T3R_CATRO,WPM01482.1,66.482,361,114,2,1,355,1,360,6.77e-174,495.0,80.33,Rauvolfia tetraphylla
sp|A0A161CAI1|T3R_CATRO,WKU61922.1,67.919,346,110,1,10,355,12,356,7.3e-169,482.0,82.08,Rauvolfia serpentina
sp|A0A161CAI1|T3R_CATRO,WPM01480.1,68.208,346,109,1,10,355,12,356,1.12e-168,481.0,81.79,Rauvolfia tetraphylla
sp|A0A161CAI1|T3R_CATRO,WJM00679.1,62.396,359,125,3,5,353,1,359,3.0200000000000004e-160,460.0,76.88,Mitragyna speciosa
sp|A0A161CAI1|T3R_CATRO,WPM01477.1,64.183,349,124,1,7,355,40,387,3.39e-159,459.0,78.51,Rauvolfia tetraphylla
sp|A0A161CAI1|T3R_CATRO,WPM01478.1,63.873,346,124,1,10,355,12,356,1.24e-157,454.0,78.32,Rauvolfia tetraphylla
sp|A0A161CAI1|T3R_CATRO,XP_051127384.1,58.543,357,145,1,1,354,1,357,1.53e-153,443.0,75.35,Andrographis paniculata
sp|A0A161CAI1|T3R_CATRO,XP_042025790.1,60.92,348,133,1,10,354,11,358,1.11e-151,439.0,77.3,Salvia splendens
sp|A0A161CAI1|T3R_CATRO,VFQ99671.1,58.824,357,140,2,5,355,1,356,5.02e-147,427.0,77.59,Cuscuta campestris
sp|A0A161CAI1|T3R_CATRO,AHK06497.1,61.538,351,126,2,10,354,11,358,5.51e-147,427.0,77.78,Pogostemon cablin
sp|A0A161CAI1|T3R_CATRO,KAM7523848.1,61.318,349,132,1,10,355,11,359,1.06e-146,426.0,76.79,Lonicera macranthoides
sp|A0A161CAI1|T3R_CATRO,MIH5255354.1,58.807,352,142,1,7,355,2,353,1.35e-146,426.0,76.99,Unknown
sp|A0A161CAI1|T3R_CATRO,VFQ88114.1,59.538,346,139,1,10,355,12,356,2.22e-146,425.0,78.9,Cuscuta campestris
sp|A0A161CAI1|T3R_CATRO,WPM01484.1,62.5,352,123,2,10,355,11,359,3.31e-146,425.0,76.7,Rauvolfia tetraphylla
sp|A0A161CAI1|T3R_CATRO,KAI3462151.1,60.724,359,132,2,3,355,4,359,5.12e-146,424.0,76.04,Paulownia fortunei
sp|A0A161CAI1|T3R_CATRO,XP_011097456.1,61.605,349,131,1,10,355,11,359,5.59e-146,424.0,77.08,Sesamum indicum
sp|A0A161CAI1|T3R_CATRO,KAL3625110.1,60.172,349,136,1,10,355,11,359,9.549999999999999e-146,424.0,77.36,Castilleja foliolosa
sp|A0A161CAI1|T3R_CATRO,CAP0063242.1,60.057,348,136,1,10,354,11,358,1.99e-145,423.0,77.01,Coleus comosus x Coleus neochilus
sp|A0A161CAI1|T3R_CATRO,RAL43631.1,58.96,346,141,1,9,354,3,347,2.55e-145,422.0,78.61,Cuscuta australis
sp|A0A161CAI1|T3R_CATRO,CAA2969393.1,59.829,351,132,2,10,354,11,358,2.8800000000000002e-145,422.0,77.21,Olea europaea subsp. europaea
sp|A0A161CAI1|T3R_CATRO,CAI9753221.1,58.939,358,138,2,3,354,4,358,3.21e-145,422.0,76.26,Fraxinus pennsylvanica
sp|A0A161CAI1|T3R_CATRO,XHC56414.1,61.932,352,125,2,10,355,11,359,3.35e-145,422.0,76.42,Ochrosia elliptica
sp|A0A161CAI1|T3R_CATRO,AZB52815.1,61.159,345,131,1,10,351,11,355,3.56e-145,422.0,77.39,Centranthera grandiflora
sp|A0A161CAI1|T3R_CATRO,CAA2969394.1,59.829,351,132,2,10,354,11,358,3.58e-145,422.0,77.21,Olea europaea subsp. europaea
sp|A0A161CAI1|T3R_CATRO,KAH6837513.1,61.08,352,128,2,10,355,11,359,3.58e-145,422.0,77.27,Perilla frutescens var. hirtella
sp|A0A161CAI1|T3R_CATRO,CAO9954191.1,60.057,348,136,1,10,354,11,358,4.18e-145,422.0,76.72,Coleus comosus x Coleus neochilus
sp|A0A161CAI1|T3R_CATRO,A0A0U4AHM6.1,61.932,352,125,2,10,355,11,359,4.55e-145,422.0,76.99,Rauvolfia serpentina
sp|A0A161CAI1|T3R_CATRO,VFQ88112.1,59.104,357,139,2,5,355,1,356,5.05e-145,422.0,76.19,Cuscuta campestris
sp|A0A161CAI1|T3R_CATRO,P0DXJ3.1,63.218,348,125,1,11,355,12,359,6.9e-145,421.0,77.59,Rauvolfia serpentina
sp|A0A161CAI1|T3R_CATRO,XHA77571.1,59.143,350,138,2,10,355,12,360,7.88e-145,421.0,76.57,Gelsemium sempervirens
sp|A0A161CAI1|T3R_CATRO,XP_022851765.1,59.829,351,132,2,10,354,11,358,9.26e-145,421.0,76.92,Olea europaea var. sylvestris
sp|A0A161CAI1|T3R_CATRO,KAL8514819.1,58.807,352,142,1,7,355,2,353,1.08e-144,421.0,76.7,Phlomoides rotata
sp|A0A161CAI1|T3R_CATRO,KAN8657924.1,61.605,349,131,1,10,355,11,359,1.1800000000000001e-144,421.0,77.65,Castilleja parviflora
sp|A0A161CAI1|T3R_CATRO,KAH6799415.1,61.08,352,128,2,10,355,11,359,1.3900000000000002e-144,421.0,77.27,Perilla frutescens var. frutescens
sp|A0A161CAI1|T3R_CATRO,KAK4490413.1,62.178,349,129,1,10,355,11,359,1.77e-144,420.0,76.5,Penstemon davidsonii
sp|P17770|TDC_CATRO,WMM65729.1,88.8,500,55,1,1,500,1,499,0.0,928.0,94.8,Rauvolfia tetraphylla
sp|P17770|TDC_CATRO,ABP96805.1,88.6,500,56,1,1,500,1,499,0.0,904.0,94.2,Rauvolfia verticillata
sp|P17770|TDC_CATRO,AEY82397.1,88.446,502,55,3,1,500,1,501,0.0,889.0,93.23,Vinca minor
sp|P17770|TDC_CATRO,AEY82396.1,86.2,500,68,1,1,500,1,499,0.0,884.0,92.6,Tabernaemontana elegans
sp|P17770|TDC_CATRO,AXK92562.1,76.938,503,113,2,1,500,1,503,0.0,809.0,88.47,Gelsemium sempervirens
sp|P17770|TDC_CATRO,XP_019263725.1,70.319,502,147,1,1,500,1,502,0.0,779.0,84.86,Nicotiana attenuata
sp|P17770|TDC_CATRO,XP_009622485.1,69.92,502,149,1,1,500,1,502,0.0,773.0,84.66,Nicotiana tomentosiformis
sp|P17770|TDC_CATRO,XP_016465650.1,69.92,502,149,1,1,500,1,502,0.0,772.0,84.46,Nicotiana tabacum
sp|P17770|TDC_CATRO,XKQ11358.1,71.657,501,140,1,1,499,1,501,0.0,769.0,86.23,Cinchona pubescens
sp|P17770|TDC_CATRO,XP_009760717.2,69.583,503,150,2,1,500,1,503,0.0,768.0,84.69,Nicotiana sylvestris
sp|P17770|TDC_CATRO,XP_027061199.2,69.781,503,149,2,1,500,1,503,0.0,766.0,85.09,Coffea arabica
sp|P17770|TDC_CATRO,KAL3509742.1,71.457,501,141,1,1,499,1,501,0.0,766.0,86.03,Cinchona calisaya
sp|P17770|TDC_CATRO,QLQ34389.1,71.627,504,138,2,1,499,1,504,0.0,765.0,85.71,Ophiorrhiza pumila
sp|P17770|TDC_CATRO,KAK4368509.1,70.4,500,146,1,1,498,1,500,0.0,765.0,84.0,Anisodus tanguticus
sp|P17770|TDC_CATRO,KAJ8568829.1,69.721,502,150,1,1,500,1,502,0.0,765.0,84.06,Anisodus acutangulus
sp|P17770|TDC_CATRO,KAL3509537.1,69.384,503,151,2,1,500,1,503,0.0,765.0,84.69,Cinchona calisaya
sp|P17770|TDC_CATRO,XP_027061221.1,72.4,500,135,2,1,497,1,500,0.0,765.0,86.0,Coffea arabica
sp|P17770|TDC_CATRO,PHT76536.1,69.124,502,153,1,1,500,1,502,0.0,764.0,83.67,Capsicum annuum
sp|P17770|TDC_CATRO,KAK4714279.1,68.725,502,155,1,1,500,1,502,0.0,764.0,84.66,Solanum pinnatisectum
sp|P17770|TDC_CATRO,XP_027172386.1,72.2,500,136,2,1,497,1,500,0.0,763.0,86.0,Coffea eugenioides
sp|P17770|TDC_CATRO,XP_071904882.1,69.583,503,150,2,1,500,28,530,0.0,763.0,84.69,Coffea arabica
sp|P17770|TDC_CATRO,XP_016580730.1,69.124,502,153,1,1,500,1,502,0.0,762.0,83.67,Capsicum annuum
sp|P17770|TDC_CATRO,XP_027172752.1,69.384,503,151,2,1,500,1,503,0.0,762.0,84.49,Coffea eugenioides
sp|P17770|TDC_CATRO,KAM3395480.1,69.124,502,153,1,1,500,1,502,0.0,762.0,83.47,Capsicum galapagoense
sp|P17770|TDC_CATRO,XP_027172662.1,69.384,503,151,2,1,500,1,503,0.0,762.0,84.69,Coffea eugenioides
sp|P17770|TDC_CATRO,KAF8411242.1,69.124,502,152,2,1,500,1,501,0.0,761.0,84.86,Tetracentron sinense
sp|P17770|TDC_CATRO,XP_015160638.1,68.725,502,155,1,1,500,1,502,0.0,761.0,83.67,Solanum tuberosum
sp|P17770|TDC_CATRO,KAM3301727.1,69.323,502,152,1,1,500,1,502,0.0,761.0,83.27,Capsicum chacoense
sp|P17770|TDC_CATRO,CDP11776.1,71.8,500,138,2,1,497,1,500,0.0,760.0,85.8,Coffea canephora
sp|P17770|TDC_CATRO,PHU12264.1,69.124,502,153,1,1,500,1,502,0.0,760.0,83.47,Capsicum chinense
sp|P17770|TDC_CATRO,PHU12265.1,70.259,501,147,1,1,499,1,501,0.0,759.0,82.04,Capsicum chinense
sp|P17770|TDC_CATRO,XP_027063707.1,71.6,500,139,2,1,497,1,500,0.0,759.0,85.8,Coffea arabica
sp|P17770|TDC_CATRO,PHT43311.1,70.06,501,148,1,1,499,1,501,0.0,759.0,82.04,Capsicum baccatum
sp|P17770|TDC_CATRO,KAK6785055.1,68.725,502,155,1,1,500,1,502,0.0,759.0,84.06,Solanum bulbocastanum
sp|P17770|TDC_CATRO,XP_059284124.1,68.725,502,155,1,1,500,1,502,0.0,759.0,83.27,Lycium ferocissimum
sp|P17770|TDC_CATRO,XP_060189824.1,68.725,502,155,1,1,500,1,502,0.0,759.0,83.27,Lycium barbarum
sp|P17770|TDC_CATRO,NP_001312016.1,69.721,502,150,1,1,500,1,502,0.0,758.0,82.07,Capsicum annuum
sp|P17770|TDC_CATRO,KAN2019259.1,68.725,502,155,1,1,500,1,502,0.0,758.0,84.06,Solanum demissum
sp|P17770|TDC_CATRO,KAN2064893.1,68.327,502,157,1,1,500,51,552,0.0,758.0,83.67,Solanum demissum
sp|P17770|TDC_CATRO,TMW84277.1,68.526,502,156,1,1,500,1,502,0.0,758.0,84.66,Solanum chilense
sp|P17770|TDC_CATRO,KAM3301726.1,70.06,501,148,1,1,499,1,501,0.0,758.0,82.04,Capsicum chacoense
sp|P17770|TDC_CATRO,KAF3633288.1,69.522,502,151,1,1,500,1,502,0.0,758.0,82.07,Capsicum annuum
sp|P17770|TDC_CATRO,KAO0575152.1,68.526,502,156,1,1,500,1,502,0.0,758.0,84.46,Solanum pimpinellifolium
sp|P17770|TDC_CATRO,KAH0656272.1,68.526,502,156,1,1,500,1,502,0.0,758.0,83.86,Solanum tuberosum
sp|P17770|TDC_CATRO,PHT76535.1,69.522,502,151,1,1,500,1,502,0.0,757.0,82.07,Capsicum annuum
sp|P17770|TDC_CATRO,KAM3395479.1,69.522,502,151,1,1,500,1,502,0.0,757.0,82.07,Capsicum galapagoense
sp|P17770|TDC_CATRO,CAQ5420717.1,68.327,502,157,1,1,500,1,502,0.0,756.0,84.46,Solanum cheesmaniae
sp|A0A2P1GIW3|TS_CATRO,AYE56105.1,83.962,318,48,3,3,319,7,322,0.0,550.0,90.25,Tabernaemontana elegans
